age_CE,FCG01A_raw,FCG01B_raw,FCG02A_raw,FCG02B_raw,FCG03A_raw,FCG03B_raw,FCG04A_raw,FCG04B1_raw,FCG04B2_raw,FCG05A1_raw,FCG05B1_raw,FCG05B2_raw,FCG06A_raw,FCG06B_raw,FCG07A_raw,FCG07B_raw,FCG08A1_raw,FCG08A2_raw,FCG08B_raw,FCG09B_raw,FCG10B2_raw,FCG11A_raw,FCG11B_raw,FCG12A_raw,FCG12B_raw,FCG13A_raw,FCG14A_raw,FCG14B_raw,FCG15A_raw,FCG15B_raw,FCG16A_raw,FCG16B_raw,FCG17B_raw,FCG18A_raw,FCG19A_raw,FCG19B_raw,FCG20A_raw,FCG20B_raw,FCG21A_raw,FCG21B_raw,FCG22A_raw,FCG22B_raw,FCG23B_raw,FCG24A_raw,FCG26A_raw,FCG26B_raw,FCG27A_raw,FCG27B_raw,FCG28A1_raw,FCG28A2_raw,FCG28B_raw,fcg06c_raw,FCG01A_raw_outlier_flag,FCG01B_raw_outlier_flag,FCG02A_raw_outlier_flag,FCG02B_raw_outlier_flag,FCG03A_raw_outlier_flag,FCG03B_raw_outlier_flag,FCG04A_raw_outlier_flag,FCG04B1_raw_outlier_flag,FCG04B2_raw_outlier_flag,FCG05A1_raw_outlier_flag,FCG05B1_raw_outlier_flag,FCG05B2_raw_outlier_flag,FCG06A_raw_outlier_flag,FCG06B_raw_outlier_flag,FCG07A_raw_outlier_flag,FCG07B_raw_outlier_flag,FCG08A1_raw_outlier_flag,FCG08A2_raw_outlier_flag,FCG08B_raw_outlier_flag,FCG09B_raw_outlier_flag,FCG10B2_raw_outlier_flag,FCG11A_raw_outlier_flag,FCG11B_raw_outlier_flag,FCG12A_raw_outlier_flag,FCG12B_raw_outlier_flag,FCG13A_raw_outlier_flag,FCG14A_raw_outlier_flag,FCG14B_raw_outlier_flag,FCG15A_raw_outlier_flag,FCG15B_raw_outlier_flag,FCG16A_raw_outlier_flag,FCG16B_raw_outlier_flag,FCG17B_raw_outlier_flag,FCG18A_raw_outlier_flag,FCG19A_raw_outlier_flag,FCG19B_raw_outlier_flag,FCG20A_raw_outlier_flag,FCG20B_raw_outlier_flag,FCG21A_raw_outlier_flag,FCG21B_raw_outlier_flag,FCG22A_raw_outlier_flag,FCG22B_raw_outlier_flag,FCG23B_raw_outlier_flag,FCG24A_raw_outlier_flag,FCG26A_raw_outlier_flag,FCG26B_raw_outlier_flag,FCG27A_raw_outlier_flag,FCG27B_raw_outlier_flag,FCG28A1_raw_outlier_flag,FCG28A2_raw_outlier_flag,FCG28B_raw_outlier_flag,fcg06c_raw_outlier_flag
1756,0.93,1.27,0.19,0.41,0.63,0.41,0.54,NA,0.4,0.35,0.23,NA,0.43,0.53,0.4,0.6,NA,0.47,0.39,0.54,0.39,0.55,0.58,0.77,0.67,NA,NA,0.33,0.21,NA,0.46,0.31,0.94,0.89,0.74,0.71,0.29,0.54,0.69,0.77,0.45,0.4,NA,0.36,NA,NA,0.29,0.55,NA,NA,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1757,0.94,1.42,0.2,0.31,0.58,0.51,0.8,NA,0.5,0.49,0.47,NA,0.59,0.51,0.36,0.67,NA,0.37,0.45,0.46,0.51,0.66,0.82,1.21,1.1,NA,NA,0.36,0.38,NA,0.46,0.27,0.98,1.03,0.8,0.96,0.28,0.68,0.68,0.62,0.57,0.33,NA,0.45,NA,NA,0.26,0.78,NA,NA,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1758,1.22,1.43,0.39,0.46,0.81,0.52,0.72,NA,0.58,0.49,0.45,NA,0.64,0.94,0.55,0.78,NA,0.54,0.56,0.64,0.6,0.74,0.7,1.05,1.1,NA,NA,0.37,0.4,NA,0.58,0.38,1.3,0.85,0.95,0.94,0.48,0.75,0.73,0.83,0.59,0.52,NA,0.43,NA,NA,0.21,0.72,NA,NA,0.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1759,1.24,1.68,0.36,0.39,0.65,0.56,0.72,NA,0.47,0.5,0.38,NA,0.59,0.74,0.45,0.71,NA,0.4,0.66,0.43,0.46,0.73,0.76,1.25,0.9,NA,NA,0.42,0.46,NA,0.52,0.32,1.21,0.89,0.81,1.07,0.42,0.94,0.6,0.79,0.53,0.43,NA,0.42,NA,NA,0.37,0.76,NA,NA,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1760,0.79,1.19,0.42,0.47,0.71,0.43,0.73,NA,0.45,0.52,0.45,NA,0.63,0.7,0.41,0.74,NA,0.46,0.01,0.66,0.58,0.66,0.82,1.1,0.82,NA,NA,0.34,0.06,NA,0.45,0.25,1.06,0.74,0.82,0.77,0.35,0.63,0.63,0.72,0.51,0.27,NA,0.49,NA,NA,0.32,0.76,NA,NA,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1761,1.15,1.59,0.28,0.46,0.68,0.53,0.66,NA,0.37,0.5,0.37,NA,0.53,0.77,0.5,0.5,NA,0.3,0.6,0.41,0.46,0.8,0.86,0.88,0.83,NA,NA,0.39,0.19,NA,0.52,0.46,1.14,0.61,0.91,0.96,0.3,0.77,0.58,0.78,0.38,0.46,NA,0.21,NA,NA,0.26,0.53,NA,NA,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1762,1.06,1.4,0.47,0.58,0.76,0.55,0.79,NA,0.5,0.42,0.4,NA,0.65,0.57,0.4,0.66,NA,0.39,0.67,0.46,0.51,0.63,0.69,1.13,0.87,NA,NA,0.43,0.39,NA,0.66,0.42,1.36,0.61,0.72,0.96,0.47,0.5,0.67,0.79,0.62,0.53,NA,0.35,NA,NA,0.42,0.69,NA,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1763,0.9,1.6,0.49,0.57,0.78,0.59,0.85,NA,0.5,0.53,0.3,NA,0.64,0.71,0.47,0.75,NA,0.49,0.5,0.64,0.56,0.7,0.79,1.16,0.92,NA,NA,0.4,0.29,NA,0.77,0.42,1.27,0.76,0.7,0.72,0.46,0.67,0.7,0.89,0.69,0.58,NA,0.51,NA,NA,0.29,0.65,NA,NA,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1764,0.94,1.28,0.45,0.55,0.91,0.48,0.75,NA,0.43,0.46,0.38,NA,0.55,0.56,0.47,0.58,NA,0.35,0.58,0.62,0.56,0.76,0.81,0.99,1,NA,NA,0.45,0.33,NA,0.68,0.38,1.45,0.66,0.71,1.04,0.45,0.51,0.57,0.87,0.58,0.52,NA,0.38,NA,NA,0.31,0.57,NA,NA,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1765,0.96,1.29,0.26,0.44,0.62,0.42,0.54,NA,0.41,0.41,0.23,NA,0.6,0.61,0.33,0.44,NA,0.34,0.46,0.39,0.42,0.69,0.73,0.81,0.76,NA,NA,0.31,0.26,NA,0.58,0.28,1.05,0.7,0.57,0.93,0.33,0.68,0.56,0.8,0.32,0.35,NA,0.34,NA,NA,0.13,0.6,NA,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1766,0.96,1.21,0.28,0.55,0.9,0.53,0.83,NA,0.54,0.45,0.51,NA,0.67,0.67,0.53,0.7,NA,0.48,0.48,0.57,0.62,0.57,0.67,0.91,1,NA,NA,0.44,0.22,NA,0.73,0.24,1.5,0.71,0.71,0.73,0.59,0.62,0.78,0.75,0.61,0.47,NA,0.5,NA,NA,0.39,0.68,NA,NA,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1767,0.79,1.24,0.23,0.36,0.82,0.41,0.58,NA,0.36,0.48,0.31,NA,0.59,0.72,0.48,0.58,NA,0.42,0.56,0.47,0.62,0.57,0.58,0.73,0.84,NA,NA,0.37,0.23,NA,0.72,0.31,1.05,0.78,0.49,1,0.47,0.63,0.51,0.57,0.51,0.51,NA,0.35,NA,NA,0.24,0.61,NA,NA,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1768,0.88,1.27,0.33,0.53,1.02,0.69,0.8,NA,0.53,0.57,0.48,NA,0.57,0.67,0.6,0.71,NA,0.49,0.67,0.53,0.68,0.67,0.88,0.87,0.92,NA,NA,0.47,0.27,NA,0.69,0.33,1.14,0.69,0.68,1.08,0.69,0.52,0.63,0.7,0.57,0.4,NA,0.43,NA,NA,0.26,0.61,NA,NA,0.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1769,1.18,1.27,0.23,0.42,0.72,0.51,0.69,NA,0.48,0.5,0.33,NA,0.52,0.49,0.47,0.51,NA,0.47,0.5,0.31,0.43,0.74,0.77,0.75,0.66,NA,NA,0.4,0.29,NA,0.79,0.32,1.07,0.85,0.58,0.78,0.39,0.65,0.57,0.64,0.5,0.55,NA,0.31,NA,NA,0.18,0.48,NA,NA,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1770,1.23,1.37,0.29,0.54,0.88,0.55,0.82,NA,0.41,0.56,0.46,NA,0.67,0.66,0.51,0.67,NA,0.47,0.59,0.55,0.55,0.65,0.86,0.87,0.84,NA,NA,0.47,0.26,NA,0.69,0.37,1.18,0.62,0.55,0.95,0.69,0.54,0.82,0.79,0.46,0.46,NA,0.37,NA,NA,0.27,0.56,NA,NA,0.69,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1771,1.07,0.92,0.27,0.59,0.94,0.47,0.88,NA,0.54,0.62,0.48,NA,0.54,0.37,0.48,0.53,NA,0.47,0.58,0.41,0.51,0.46,0.8,0.62,0.78,NA,NA,0.28,0.23,NA,0.62,0.29,1.06,0.61,0.52,0.77,0.65,0.69,0.65,0.56,0.53,0.52,NA,0.41,NA,NA,0.31,0.47,NA,NA,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1772,1.39,1.33,0.39,0.45,0.9,0.54,0.84,NA,0.58,0.77,0.38,NA,0.42,0.71,0.54,0.67,NA,0.4,0.28,0.51,0.58,0.41,0.75,1.02,0.69,NA,NA,0.48,0.32,NA,0.84,0.5,1.31,0.72,0.63,0.91,0.6,0.64,1.04,0.81,0.59,0.6,NA,0.37,NA,NA,0.33,0.47,NA,NA,0.73,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1773,1.52,1.28,0.33,0.59,0.93,0.5,0.89,NA,0.52,0.81,0.59,NA,0.42,0.42,0.72,0.54,NA,0.43,0.73,0.36,0.58,0.4,0.78,0.77,0.81,NA,NA,0.45,0.29,NA,0.6,0.48,1.03,0.83,0.48,0.85,0.47,0.73,0.96,0.6,0.51,0.42,NA,0.42,NA,NA,0.31,0.56,NA,NA,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1774,1.68,1.29,0.46,0.6,1.04,0.59,0.79,NA,0.57,0.81,0.59,NA,0.49,0.59,0.85,0.8,NA,0.56,0.73,0.57,0.74,0.45,0.97,0.86,0.93,NA,NA,0.53,0.32,NA,0.83,0.57,1.66,0.89,0.53,0.84,0.64,0.57,1.07,0.71,0.59,0.55,NA,0.69,NA,NA,0.53,0.7,NA,NA,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1775,1.84,1.49,0.37,0.46,1.09,0.55,0.76,NA,0.52,0.66,0.37,NA,0.56,0.47,0.75,0.62,NA,0.5,0.43,0.45,0.69,0.72,0.77,0.85,0.84,NA,NA,0.36,0.34,NA,0.72,0.61,1.38,1.16,0.49,0.85,0.53,0.7,1.1,0.73,0.48,0.5,NA,0.47,NA,NA,0.47,0.5,NA,NA,0.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1776,1.59,1.21,0.21,0.44,0.88,0.49,0.68,NA,0.39,0.61,0.39,NA,0.52,0.34,0.57,0.43,NA,0.33,0.44,0.48,0.52,0.51,0.79,0.58,0.96,NA,NA,0.33,0.21,NA,0.56,0.38,1.3,0.77,0.47,0.86,0.49,0.51,0.95,0.71,0.45,0.29,NA,0.44,NA,NA,0.42,0.46,NA,NA,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1777,0.9,0.93,0.3,0.53,0.62,0.3,0.41,NA,0.34,0.53,0.34,NA,0.4,0.14,0.82,0.48,NA,0.18,0.37,0.34,0.49,0.68,1.05,0.71,0.96,NA,NA,0.28,0.27,NA,0.48,0.32,0.96,0.87,0.53,0.62,0.62,0.66,0.85,0.57,0.4,0.42,NA,0.4,NA,NA,0.24,0.41,NA,NA,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1778,1.21,1.05,0.29,0.53,0.84,0.49,0.31,NA,0.41,0.61,0.33,NA,0.93,0.38,1.07,0.59,NA,0.18,0.51,0.3,0.5,0.84,0.89,1.1,1.05,NA,NA,0.33,0.33,NA,0.61,0.22,1.34,0.68,0.43,0.6,0.39,0.63,0.92,0.6,0.29,0.32,NA,0.46,NA,NA,0.19,0.56,NA,NA,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1779,1.55,1.31,0.55,0.82,1.13,0.64,0.5,NA,0.68,0.98,0.67,NA,0.99,0.6,1.33,0.81,NA,0.37,0.66,0.48,0.88,1.36,1.11,1.34,1.53,NA,NA,0.52,0.38,NA,0.74,0.23,1.57,0.84,0.68,0.96,0.65,0.74,0.97,0.66,0.58,0.46,NA,0.44,NA,NA,0.57,0.64,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1780,1.77,1.08,0.48,0.68,1.11,0.58,0.29,NA,0.67,0.87,0.62,NA,0.89,0.69,1.39,0.57,NA,0.4,0.74,0.63,1.05,0.92,0.82,1.15,1.4,NA,NA,0.41,0.5,NA,0.73,0.2,1.52,0.56,0.46,0.58,0.59,0.55,0.87,0.79,0.6,0.42,NA,0.53,NA,NA,0.61,0.58,NA,NA,0.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1781,1.68,1.44,0.37,0.69,0.87,0.53,0.37,NA,0.64,0.77,0.47,NA,0.77,0.32,1.32,0.14,NA,0.42,0.79,0.37,0.79,0.99,0.85,1.07,0.83,NA,NA,0.39,0.35,NA,0.67,0.14,1.34,0.56,0.38,0.67,0.54,0.69,0.61,0.59,0.47,0.3,NA,0.45,NA,NA,0.41,0.38,NA,NA,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1782,1.92,1.88,0.4,0.79,0.8,0.58,0.26,NA,0.52,0.63,0.58,NA,0.92,0.51,1.13,0.6,NA,0.43,0.53,0.43,1.05,0.9,0.68,0.98,0.98,NA,NA,0.43,0.45,NA,0.58,0.22,1.63,0.54,0.46,0.69,0.53,0.93,0.73,0.61,0.52,0.34,NA,0.41,NA,NA,0.45,0.46,NA,NA,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1783,1.63,1.64,0.38,0.76,0.78,0.47,0.34,NA,0.56,0.59,0.46,NA,0.77,0.5,1.02,0.47,NA,0.3,0.48,0.5,1,0.91,0.79,1.05,0.81,NA,NA,0.26,0.51,NA,0.57,0.2,1.65,0.55,0.57,0.56,0.62,0.99,0.7,0.69,0.65,0.55,NA,0.35,NA,NA,0.35,0.58,NA,NA,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
1784,1.97,2.1,0.45,0.95,1.08,0.68,0.37,NA,0.83,0.86,0.77,NA,0.88,0.63,1.33,0.6,NA,0.72,0.66,0.65,1.16,0.88,0.83,1.22,0.76,NA,NA,0.6,0.81,NA,0.76,0.28,2.23,0.63,0.55,0.66,0.66,0.98,0.96,0.82,0.88,0.65,NA,0.71,NA,NA,0.59,0.83,NA,NA,0.89,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA
