,Tag,years,Ring_width(mm),Long,Lat,species,speciesfull
28746,dead_9,1940,5.23,-120.69134,39.07743,PIPO,Pinus ponderosa
28747,dead_9,1941,6.49,-120.69134,39.07743,PIPO,Pinus ponderosa
28748,dead_9,1942,5.95,-120.69134,39.07743,PIPO,Pinus ponderosa
28749,dead_9,1943,4.92,-120.69134,39.07743,PIPO,Pinus ponderosa
28750,dead_9,1944,4.63,-120.69134,39.07743,PIPO,Pinus ponderosa
28751,dead_9,1945,3.95,-120.69134,39.07743,PIPO,Pinus ponderosa
28752,dead_9,1946,3.83,-120.69134,39.07743,PIPO,Pinus ponderosa
28753,dead_9,1947,3.63,-120.69134,39.07743,PIPO,Pinus ponderosa
28754,dead_9,1948,2.54,-120.69134,39.07743,PIPO,Pinus ponderosa
28755,dead_9,1949,2.73,-120.69134,39.07743,PIPO,Pinus ponderosa
28756,dead_9,1950,2.91,-120.69134,39.07743,PIPO,Pinus ponderosa
28757,dead_9,1951,3.97,-120.69134,39.07743,PIPO,Pinus ponderosa
28758,dead_9,1952,2.65,-120.69134,39.07743,PIPO,Pinus ponderosa
28759,dead_9,1953,2.74,-120.69134,39.07743,PIPO,Pinus ponderosa
28760,dead_9,1954,4.28,-120.69134,39.07743,PIPO,Pinus ponderosa
28761,dead_9,1955,2.97,-120.69134,39.07743,PIPO,Pinus ponderosa
28762,dead_9,1956,2.18,-120.69134,39.07743,PIPO,Pinus ponderosa
28763,dead_9,1957,3.31,-120.69134,39.07743,PIPO,Pinus ponderosa
28764,dead_9,1958,4.29,-120.69134,39.07743,PIPO,Pinus ponderosa
28765,dead_9,1959,1.86,-120.69134,39.07743,PIPO,Pinus ponderosa
28766,dead_9,1960,1.66,-120.69134,39.07743,PIPO,Pinus ponderosa
28767,dead_9,1961,2.05,-120.69134,39.07743,PIPO,Pinus ponderosa
28768,dead_9,1962,1.55,-120.69134,39.07743,PIPO,Pinus ponderosa
28769,dead_9,1963,3.35,-120.69134,39.07743,PIPO,Pinus ponderosa
28770,dead_9,1964,3.84,-120.69134,39.07743,PIPO,Pinus ponderosa
28771,dead_9,1965,2.91,-120.69134,39.07743,PIPO,Pinus ponderosa
28772,dead_9,1966,3.23,-120.69134,39.07743,PIPO,Pinus ponderosa
28773,dead_9,1967,2.63,-120.69134,39.07743,PIPO,Pinus ponderosa
28774,dead_9,1968,2.32,-120.69134,39.07743,PIPO,Pinus ponderosa
28775,dead_9,1969,3.2,-120.69134,39.07743,PIPO,Pinus ponderosa
28776,dead_9,1970,2.15,-120.69134,39.07743,PIPO,Pinus ponderosa
28777,dead_9,1971,2.55,-120.69134,39.07743,PIPO,Pinus ponderosa
28778,dead_9,1972,2.67,-120.69134,39.07743,PIPO,Pinus ponderosa
28779,dead_9,1973,2.17,-120.69134,39.07743,PIPO,Pinus ponderosa
28780,dead_9,1974,2.63,-120.69134,39.07743,PIPO,Pinus ponderosa
28781,dead_9,1975,3.59,-120.69134,39.07743,PIPO,Pinus ponderosa
28782,dead_9,1976,2.59,-120.69134,39.07743,PIPO,Pinus ponderosa
28783,dead_9,1977,1.55,-120.69134,39.07743,PIPO,Pinus ponderosa
28784,dead_9,1978,1.72,-120.69134,39.07743,PIPO,Pinus ponderosa
28785,dead_9,1979,1.67,-120.69134,39.07743,PIPO,Pinus ponderosa
28786,dead_9,1980,1.88,-120.69134,39.07743,PIPO,Pinus ponderosa
28787,dead_9,1981,2.99,-120.69134,39.07743,PIPO,Pinus ponderosa
28788,dead_9,1982,2.8,-120.69134,39.07743,PIPO,Pinus ponderosa
28789,dead_9,1983,3.36,-120.69134,39.07743,PIPO,Pinus ponderosa
28790,dead_9,1984,3.45,-120.69134,39.07743,PIPO,Pinus ponderosa
28791,dead_9,1985,3.6,-120.69134,39.07743,PIPO,Pinus ponderosa
28792,dead_9,1986,3.95,-120.69134,39.07743,PIPO,Pinus ponderosa
28793,dead_9,1987,2.85,-120.69134,39.07743,PIPO,Pinus ponderosa
28794,dead_9,1988,1.1,-120.69134,39.07743,PIPO,Pinus ponderosa
28795,dead_9,1989,1.69,-120.69134,39.07743,PIPO,Pinus ponderosa
28796,dead_9,1990,1.7,-120.69134,39.07743,PIPO,Pinus ponderosa
28797,dead_9,1991,1.13,-120.69134,39.07743,PIPO,Pinus ponderosa
28798,dead_9,1992,1.53,-120.69134,39.07743,PIPO,Pinus ponderosa
28799,dead_9,1993,1.17,-120.69134,39.07743,PIPO,Pinus ponderosa
28800,dead_9,1994,0.92,-120.69134,39.07743,PIPO,Pinus ponderosa
28801,dead_9,1995,1.37,-120.69134,39.07743,PIPO,Pinus ponderosa
28802,dead_9,1996,1.83,-120.69134,39.07743,PIPO,Pinus ponderosa
28803,dead_9,1997,1.8,-120.69134,39.07743,PIPO,Pinus ponderosa
28804,dead_9,1998,1.21,-120.69134,39.07743,PIPO,Pinus ponderosa
28805,dead_9,1999,2.24,-120.69134,39.07743,PIPO,Pinus ponderosa
28806,dead_9,2000,1.86,-120.69134,39.07743,PIPO,Pinus ponderosa
28807,dead_9,2001,1.2,-120.69134,39.07743,PIPO,Pinus ponderosa
28808,dead_9,2002,1.43,-120.69134,39.07743,PIPO,Pinus ponderosa
28809,dead_9,2003,1.56,-120.69134,39.07743,PIPO,Pinus ponderosa
28810,dead_9,2004,0.79,-120.69134,39.07743,PIPO,Pinus ponderosa
28811,dead_9,2005,1.19,-120.69134,39.07743,PIPO,Pinus ponderosa
28812,dead_9,2006,1.32,-120.69134,39.07743,PIPO,Pinus ponderosa
28813,dead_9,2007,1.12,-120.69134,39.07743,PIPO,Pinus ponderosa
28814,dead_9,2008,1.05,-120.69134,39.07743,PIPO,Pinus ponderosa
28815,dead_9,2009,0.92,-120.69134,39.07743,PIPO,Pinus ponderosa
28816,dead_9,2010,0.91,-120.69134,39.07743,PIPO,Pinus ponderosa
28817,dead_9,2011,0.93,-120.69134,39.07743,PIPO,Pinus ponderosa
28818,dead_9,2012,1.05,-120.69134,39.07743,PIPO,Pinus ponderosa
28819,dead_9,2013,0.93,-120.69134,39.07743,PIPO,Pinus ponderosa
28820,dead_9,2014,0.89,-120.69134,39.07743,PIPO,Pinus ponderosa
28821,dead_9,2015,0.57,-120.69134,39.07743,PIPO,Pinus ponderosa
28822,griz_11,1896,0.7,-119.41194,37.40939,PIPO,Pinus ponderosa
28823,griz_11,1897,0.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28824,griz_11,1898,0.69,-119.41194,37.40939,PIPO,Pinus ponderosa
28825,griz_11,1899,0.81,-119.41194,37.40939,PIPO,Pinus ponderosa
28826,griz_11,1900,1.04,-119.41194,37.40939,PIPO,Pinus ponderosa
28827,griz_11,1901,0.61,-119.41194,37.40939,PIPO,Pinus ponderosa
28828,griz_11,1902,0.68,-119.41194,37.40939,PIPO,Pinus ponderosa
28829,griz_11,1903,0.59,-119.41194,37.40939,PIPO,Pinus ponderosa
28830,griz_11,1904,0.66,-119.41194,37.40939,PIPO,Pinus ponderosa
28831,griz_11,1905,0.87,-119.41194,37.40939,PIPO,Pinus ponderosa
28832,griz_11,1906,0.8,-119.41194,37.40939,PIPO,Pinus ponderosa
28833,griz_11,1907,1.01,-119.41194,37.40939,PIPO,Pinus ponderosa
28834,griz_11,1908,0.67,-119.41194,37.40939,PIPO,Pinus ponderosa
28835,griz_11,1909,0.71,-119.41194,37.40939,PIPO,Pinus ponderosa
28836,griz_11,1910,0.69,-119.41194,37.40939,PIPO,Pinus ponderosa
28837,griz_11,1911,0.51,-119.41194,37.40939,PIPO,Pinus ponderosa
28838,griz_11,1912,0.68,-119.41194,37.40939,PIPO,Pinus ponderosa
28839,griz_11,1913,0.66,-119.41194,37.40939,PIPO,Pinus ponderosa
28840,griz_11,1914,0.74,-119.41194,37.40939,PIPO,Pinus ponderosa
28841,griz_11,1915,0.69,-119.41194,37.40939,PIPO,Pinus ponderosa
28842,griz_11,1916,0.67,-119.41194,37.40939,PIPO,Pinus ponderosa
28843,griz_11,1917,0.46,-119.41194,37.40939,PIPO,Pinus ponderosa
28844,griz_11,1918,0.4,-119.41194,37.40939,PIPO,Pinus ponderosa
28845,griz_11,1919,0.37,-119.41194,37.40939,PIPO,Pinus ponderosa
28846,griz_11,1920,0.33,-119.41194,37.40939,PIPO,Pinus ponderosa
28847,griz_11,1921,0.55,-119.41194,37.40939,PIPO,Pinus ponderosa
28848,griz_11,1922,0.36,-119.41194,37.40939,PIPO,Pinus ponderosa
28849,griz_11,1923,0.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28850,griz_11,1924,0.51,-119.41194,37.40939,PIPO,Pinus ponderosa
28851,griz_11,1925,0.68,-119.41194,37.40939,PIPO,Pinus ponderosa
28852,griz_11,1926,0.67,-119.41194,37.40939,PIPO,Pinus ponderosa
28853,griz_11,1927,0.5,-119.41194,37.40939,PIPO,Pinus ponderosa
28854,griz_11,1928,0.65,-119.41194,37.40939,PIPO,Pinus ponderosa
28855,griz_11,1929,0.43,-119.41194,37.40939,PIPO,Pinus ponderosa
28856,griz_11,1930,0.54,-119.41194,37.40939,PIPO,Pinus ponderosa
28857,griz_11,1931,0.59,-119.41194,37.40939,PIPO,Pinus ponderosa
28858,griz_11,1932,0.37,-119.41194,37.40939,PIPO,Pinus ponderosa
28859,griz_11,1933,0.4,-119.41194,37.40939,PIPO,Pinus ponderosa
28860,griz_11,1934,0.54,-119.41194,37.40939,PIPO,Pinus ponderosa
28861,griz_11,1935,0.31,-119.41194,37.40939,PIPO,Pinus ponderosa
28862,griz_11,1936,0.32,-119.41194,37.40939,PIPO,Pinus ponderosa
28863,griz_11,1937,0.28,-119.41194,37.40939,PIPO,Pinus ponderosa
28864,griz_11,1938,0.54,-119.41194,37.40939,PIPO,Pinus ponderosa
28865,griz_11,1939,0.48,-119.41194,37.40939,PIPO,Pinus ponderosa
28866,griz_11,1940,0.55,-119.41194,37.40939,PIPO,Pinus ponderosa
28867,griz_11,1941,0.7,-119.41194,37.40939,PIPO,Pinus ponderosa
28868,griz_11,1942,0.73,-119.41194,37.40939,PIPO,Pinus ponderosa
28869,griz_11,1943,0.74,-119.41194,37.40939,PIPO,Pinus ponderosa
28870,griz_11,1944,0.38,-119.41194,37.40939,PIPO,Pinus ponderosa
28871,griz_11,1945,0.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28872,griz_11,1946,0.59,-119.41194,37.40939,PIPO,Pinus ponderosa
28873,griz_11,1947,0.59,-119.41194,37.40939,PIPO,Pinus ponderosa
28874,griz_11,1948,0.45,-119.41194,37.40939,PIPO,Pinus ponderosa
28875,griz_11,1949,0.4,-119.41194,37.40939,PIPO,Pinus ponderosa
28876,griz_11,1950,0.53,-119.41194,37.40939,PIPO,Pinus ponderosa
28877,griz_11,1951,0.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28878,griz_11,1952,0.3,-119.41194,37.40939,PIPO,Pinus ponderosa
28879,griz_11,1953,0.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28880,griz_11,1954,0.51,-119.41194,37.40939,PIPO,Pinus ponderosa
28881,griz_11,1955,0.32,-119.41194,37.40939,PIPO,Pinus ponderosa
28882,griz_11,1956,0.38,-119.41194,37.40939,PIPO,Pinus ponderosa
28883,griz_11,1957,0.6,-119.41194,37.40939,PIPO,Pinus ponderosa
28884,griz_11,1958,0.76,-119.41194,37.40939,PIPO,Pinus ponderosa
28885,griz_11,1959,0.39,-119.41194,37.40939,PIPO,Pinus ponderosa
28886,griz_11,1960,0.44,-119.41194,37.40939,PIPO,Pinus ponderosa
28887,griz_11,1961,0.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28888,griz_11,1962,0.61,-119.41194,37.40939,PIPO,Pinus ponderosa
28889,griz_11,1963,0.59,-119.41194,37.40939,PIPO,Pinus ponderosa
28890,griz_11,1964,0.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28891,griz_11,1965,0.6,-119.41194,37.40939,PIPO,Pinus ponderosa
28892,griz_11,1966,0.49,-119.41194,37.40939,PIPO,Pinus ponderosa
28893,griz_11,1967,0.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28894,griz_11,1968,0.53,-119.41194,37.40939,PIPO,Pinus ponderosa
28895,griz_11,1969,0.57,-119.41194,37.40939,PIPO,Pinus ponderosa
28896,griz_11,1970,0.31,-119.41194,37.40939,PIPO,Pinus ponderosa
28897,griz_11,1971,0.48,-119.41194,37.40939,PIPO,Pinus ponderosa
28898,griz_11,1972,0.48,-119.41194,37.40939,PIPO,Pinus ponderosa
28899,griz_11,1973,0.3,-119.41194,37.40939,PIPO,Pinus ponderosa
28900,griz_11,1974,0.57,-119.41194,37.40939,PIPO,Pinus ponderosa
28901,griz_11,1975,0.62,-119.41194,37.40939,PIPO,Pinus ponderosa
28902,griz_11,1976,0.4,-119.41194,37.40939,PIPO,Pinus ponderosa
28903,griz_11,1977,0.47,-119.41194,37.40939,PIPO,Pinus ponderosa
28904,griz_11,1978,0.49,-119.41194,37.40939,PIPO,Pinus ponderosa
28905,griz_11,1979,0.42,-119.41194,37.40939,PIPO,Pinus ponderosa
28906,griz_11,1980,0.56,-119.41194,37.40939,PIPO,Pinus ponderosa
28907,griz_11,1981,0.53,-119.41194,37.40939,PIPO,Pinus ponderosa
28908,griz_11,1982,0.56,-119.41194,37.40939,PIPO,Pinus ponderosa
28909,griz_11,1983,0.6,-119.41194,37.40939,PIPO,Pinus ponderosa
28910,griz_11,1984,0.67,-119.41194,37.40939,PIPO,Pinus ponderosa
28911,griz_11,1985,0.57,-119.41194,37.40939,PIPO,Pinus ponderosa
28912,griz_11,1986,0.82,-119.41194,37.40939,PIPO,Pinus ponderosa
28913,griz_11,1987,0.56,-119.41194,37.40939,PIPO,Pinus ponderosa
28914,griz_11,1988,0.39,-119.41194,37.40939,PIPO,Pinus ponderosa
28915,griz_11,1989,0.65,-119.41194,37.40939,PIPO,Pinus ponderosa
28916,griz_11,1990,0.26,-119.41194,37.40939,PIPO,Pinus ponderosa
28917,griz_11,1991,0.33,-119.41194,37.40939,PIPO,Pinus ponderosa
28918,griz_11,1992,0.39,-119.41194,37.40939,PIPO,Pinus ponderosa
28919,griz_11,1993,0.63,-119.41194,37.40939,PIPO,Pinus ponderosa
28920,griz_11,1994,0.52,-119.41194,37.40939,PIPO,Pinus ponderosa
28921,griz_11,1995,0.66,-119.41194,37.40939,PIPO,Pinus ponderosa
28922,griz_11,1996,0.54,-119.41194,37.40939,PIPO,Pinus ponderosa
28923,griz_11,1997,0.31,-119.41194,37.40939,PIPO,Pinus ponderosa
28924,griz_11,1998,0.44,-119.41194,37.40939,PIPO,Pinus ponderosa
28925,griz_11,1999,0.64,-119.41194,37.40939,PIPO,Pinus ponderosa
28926,griz_11,2000,0.35,-119.41194,37.40939,PIPO,Pinus ponderosa
28927,griz_11,2001,0.29,-119.41194,37.40939,PIPO,Pinus ponderosa
28928,griz_11,2002,0.48,-119.41194,37.40939,PIPO,Pinus ponderosa
28929,griz_11,2003,0.43,-119.41194,37.40939,PIPO,Pinus ponderosa
28930,griz_11,2004,0.28,-119.41194,37.40939,PIPO,Pinus ponderosa
28931,griz_11,2005,0.4,-119.41194,37.40939,PIPO,Pinus ponderosa
28932,griz_11,2006,0.5,-119.41194,37.40939,PIPO,Pinus ponderosa
28933,griz_11,2007,0.42,-119.41194,37.40939,PIPO,Pinus ponderosa
28934,griz_11,2008,0.2,-119.41194,37.40939,PIPO,Pinus ponderosa
28935,griz_11,2009,0.52,-119.41194,37.40939,PIPO,Pinus ponderosa
28936,griz_11,2010,0.5,-119.41194,37.40939,PIPO,Pinus ponderosa
28937,griz_11,2011,0.6,-119.41194,37.40939,PIPO,Pinus ponderosa
28938,griz_11,2012,0.5,-119.41194,37.40939,PIPO,Pinus ponderosa
28939,griz_11,2013,0.33,-119.41194,37.40939,PIPO,Pinus ponderosa
28940,griz_11,2014,0.38,-119.41194,37.40939,PIPO,Pinus ponderosa
28941,griz_11,2015,0.25,-119.41194,37.40939,PIPO,Pinus ponderosa
28942,griz_12,1896,0.96,-119.41194,37.40939,PIPO,Pinus ponderosa
28943,griz_12,1897,1.25,-119.41194,37.40939,PIPO,Pinus ponderosa
28944,griz_12,1898,0.76,-119.41194,37.40939,PIPO,Pinus ponderosa
28945,griz_12,1899,0.84,-119.41194,37.40939,PIPO,Pinus ponderosa
28946,griz_12,1900,2.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28947,griz_12,1901,1.72,-119.41194,37.40939,PIPO,Pinus ponderosa
28948,griz_12,1902,1.23,-119.41194,37.40939,PIPO,Pinus ponderosa
28949,griz_12,1903,1.21,-119.41194,37.40939,PIPO,Pinus ponderosa
28950,griz_12,1904,0.99,-119.41194,37.40939,PIPO,Pinus ponderosa
28951,griz_12,1905,1.62,-119.41194,37.40939,PIPO,Pinus ponderosa
28952,griz_12,1906,0.8,-119.41194,37.40939,PIPO,Pinus ponderosa
28953,griz_12,1907,0.94,-119.41194,37.40939,PIPO,Pinus ponderosa
28954,griz_12,1908,1.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28955,griz_12,1909,1.11,-119.41194,37.40939,PIPO,Pinus ponderosa
28956,griz_12,1910,1.18,-119.41194,37.40939,PIPO,Pinus ponderosa
28957,griz_12,1911,1.3,-119.41194,37.40939,PIPO,Pinus ponderosa
28958,griz_12,1912,0.98,-119.41194,37.40939,PIPO,Pinus ponderosa
28959,griz_12,1913,1.2,-119.41194,37.40939,PIPO,Pinus ponderosa
28960,griz_12,1914,1.92,-119.41194,37.40939,PIPO,Pinus ponderosa
28961,griz_12,1915,1.63,-119.41194,37.40939,PIPO,Pinus ponderosa
28962,griz_12,1916,1.38,-119.41194,37.40939,PIPO,Pinus ponderosa
28963,griz_12,1917,1.07,-119.41194,37.40939,PIPO,Pinus ponderosa
28964,griz_12,1918,0.82,-119.41194,37.40939,PIPO,Pinus ponderosa
28965,griz_12,1919,1,-119.41194,37.40939,PIPO,Pinus ponderosa
28966,griz_12,1920,1.19,-119.41194,37.40939,PIPO,Pinus ponderosa
28967,griz_12,1921,1.42,-119.41194,37.40939,PIPO,Pinus ponderosa
28968,griz_12,1922,0.86,-119.41194,37.40939,PIPO,Pinus ponderosa
28969,griz_12,1923,1.53,-119.41194,37.40939,PIPO,Pinus ponderosa
28970,griz_12,1924,1.53,-119.41194,37.40939,PIPO,Pinus ponderosa
28971,griz_12,1925,1.39,-119.41194,37.40939,PIPO,Pinus ponderosa
28972,griz_12,1926,1.86,-119.41194,37.40939,PIPO,Pinus ponderosa
28973,griz_12,1927,1.09,-119.41194,37.40939,PIPO,Pinus ponderosa
28974,griz_12,1928,1.62,-119.41194,37.40939,PIPO,Pinus ponderosa
28975,griz_12,1929,0.98,-119.41194,37.40939,PIPO,Pinus ponderosa
28976,griz_12,1930,1.3,-119.41194,37.40939,PIPO,Pinus ponderosa
28977,griz_12,1931,1.47,-119.41194,37.40939,PIPO,Pinus ponderosa
28978,griz_12,1932,1.31,-119.41194,37.40939,PIPO,Pinus ponderosa
28979,griz_12,1933,0.36,-119.41194,37.40939,PIPO,Pinus ponderosa
28980,griz_12,1934,1.19,-119.41194,37.40939,PIPO,Pinus ponderosa
28981,griz_12,1935,1.23,-119.41194,37.40939,PIPO,Pinus ponderosa
28982,griz_12,1936,0.57,-119.41194,37.40939,PIPO,Pinus ponderosa
28983,griz_12,1937,0.73,-119.41194,37.40939,PIPO,Pinus ponderosa
28984,griz_12,1938,1.23,-119.41194,37.40939,PIPO,Pinus ponderosa
28985,griz_12,1939,0.96,-119.41194,37.40939,PIPO,Pinus ponderosa
28986,griz_12,1940,1.11,-119.41194,37.40939,PIPO,Pinus ponderosa
28987,griz_12,1941,1.2,-119.41194,37.40939,PIPO,Pinus ponderosa
28988,griz_12,1942,1.16,-119.41194,37.40939,PIPO,Pinus ponderosa
28989,griz_12,1943,1.12,-119.41194,37.40939,PIPO,Pinus ponderosa
28990,griz_12,1944,1.62,-119.41194,37.40939,PIPO,Pinus ponderosa
28991,griz_12,1945,1.28,-119.41194,37.40939,PIPO,Pinus ponderosa
28992,griz_12,1946,1.87,-119.41194,37.40939,PIPO,Pinus ponderosa
28993,griz_12,1947,1.69,-119.41194,37.40939,PIPO,Pinus ponderosa
28994,griz_12,1948,1.78,-119.41194,37.40939,PIPO,Pinus ponderosa
28995,griz_12,1949,1.41,-119.41194,37.40939,PIPO,Pinus ponderosa
28996,griz_12,1950,1.58,-119.41194,37.40939,PIPO,Pinus ponderosa
28997,griz_12,1951,0.95,-119.41194,37.40939,PIPO,Pinus ponderosa
28998,griz_12,1952,1.3,-119.41194,37.40939,PIPO,Pinus ponderosa
28999,griz_12,1953,1.61,-119.41194,37.40939,PIPO,Pinus ponderosa
29000,griz_12,1954,1.48,-119.41194,37.40939,PIPO,Pinus ponderosa
29001,griz_12,1955,1.24,-119.41194,37.40939,PIPO,Pinus ponderosa
29002,griz_12,1956,1.77,-119.41194,37.40939,PIPO,Pinus ponderosa
29003,griz_12,1957,1.4,-119.41194,37.40939,PIPO,Pinus ponderosa
29004,griz_12,1958,2.11,-119.41194,37.40939,PIPO,Pinus ponderosa
29005,griz_12,1959,1.66,-119.41194,37.40939,PIPO,Pinus ponderosa
29006,griz_12,1960,1.23,-119.41194,37.40939,PIPO,Pinus ponderosa
29007,griz_12,1961,2.18,-119.41194,37.40939,PIPO,Pinus ponderosa
29008,griz_12,1962,1.46,-119.41194,37.40939,PIPO,Pinus ponderosa
29009,griz_12,1963,1.99,-119.41194,37.40939,PIPO,Pinus ponderosa
29010,griz_12,1964,2.21,-119.41194,37.40939,PIPO,Pinus ponderosa
29011,griz_12,1965,1.74,-119.41194,37.40939,PIPO,Pinus ponderosa
29012,griz_12,1966,1.99,-119.41194,37.40939,PIPO,Pinus ponderosa
29013,griz_12,1967,1.61,-119.41194,37.40939,PIPO,Pinus ponderosa
29014,griz_12,1968,1.98,-119.41194,37.40939,PIPO,Pinus ponderosa
29015,griz_12,1969,1.86,-119.41194,37.40939,PIPO,Pinus ponderosa
29016,griz_12,1970,1.95,-119.41194,37.40939,PIPO,Pinus ponderosa
29017,griz_12,1971,1.84,-119.41194,37.40939,PIPO,Pinus ponderosa
29018,griz_12,1972,2.26,-119.41194,37.40939,PIPO,Pinus ponderosa
29019,griz_12,1973,1.24,-119.41194,37.40939,PIPO,Pinus ponderosa
29020,griz_12,1974,2.3,-119.41194,37.40939,PIPO,Pinus ponderosa
29021,griz_12,1975,1.91,-119.41194,37.40939,PIPO,Pinus ponderosa
29022,griz_12,1976,1.61,-119.41194,37.40939,PIPO,Pinus ponderosa
29023,griz_12,1977,1.31,-119.41194,37.40939,PIPO,Pinus ponderosa
29024,griz_12,1978,2.13,-119.41194,37.40939,PIPO,Pinus ponderosa
29025,griz_12,1979,1.91,-119.41194,37.40939,PIPO,Pinus ponderosa
29026,griz_12,1980,1.07,-119.41194,37.40939,PIPO,Pinus ponderosa
29027,griz_12,1981,1.34,-119.41194,37.40939,PIPO,Pinus ponderosa
29028,griz_12,1982,1.72,-119.41194,37.40939,PIPO,Pinus ponderosa
29029,griz_12,1983,1.68,-119.41194,37.40939,PIPO,Pinus ponderosa
29030,griz_12,1984,2.82,-119.41194,37.40939,PIPO,Pinus ponderosa
29031,griz_12,1985,2.25,-119.41194,37.40939,PIPO,Pinus ponderosa
29032,griz_12,1986,2.47,-119.41194,37.40939,PIPO,Pinus ponderosa
29033,griz_12,1987,1.81,-119.41194,37.40939,PIPO,Pinus ponderosa
29034,griz_12,1988,2.2,-119.41194,37.40939,PIPO,Pinus ponderosa
29035,griz_12,1989,1.44,-119.41194,37.40939,PIPO,Pinus ponderosa
29036,griz_12,1990,1.74,-119.41194,37.40939,PIPO,Pinus ponderosa
29037,griz_12,1991,1.02,-119.41194,37.40939,PIPO,Pinus ponderosa
29038,griz_12,1992,1.85,-119.41194,37.40939,PIPO,Pinus ponderosa
29039,griz_12,1993,1.55,-119.41194,37.40939,PIPO,Pinus ponderosa
29040,griz_12,1994,1.17,-119.41194,37.40939,PIPO,Pinus ponderosa
29041,griz_12,1995,1.22,-119.41194,37.40939,PIPO,Pinus ponderosa
29042,griz_12,1996,1.36,-119.41194,37.40939,PIPO,Pinus ponderosa
29043,griz_12,1997,1.09,-119.41194,37.40939,PIPO,Pinus ponderosa
29044,griz_12,1998,1.07,-119.41194,37.40939,PIPO,Pinus ponderosa
29045,griz_12,1999,1.61,-119.41194,37.40939,PIPO,Pinus ponderosa
29046,griz_12,2000,1.35,-119.41194,37.40939,PIPO,Pinus ponderosa
29047,griz_12,2001,0.31,-119.41194,37.40939,PIPO,Pinus ponderosa
29048,griz_12,2002,0.6,-119.41194,37.40939,PIPO,Pinus ponderosa
29049,griz_12,2003,0.38,-119.41194,37.40939,PIPO,Pinus ponderosa
29050,griz_12,2004,1.17,-119.41194,37.40939,PIPO,Pinus ponderosa
29051,griz_12,2005,1.64,-119.41194,37.40939,PIPO,Pinus ponderosa
29052,griz_12,2006,1.37,-119.41194,37.40939,PIPO,Pinus ponderosa
29053,griz_12,2007,1.13,-119.41194,37.40939,PIPO,Pinus ponderosa
29054,griz_12,2008,0.84,-119.41194,37.40939,PIPO,Pinus ponderosa
29055,griz_12,2009,1.41,-119.41194,37.40939,PIPO,Pinus ponderosa
29056,griz_12,2010,1.23,-119.41194,37.40939,PIPO,Pinus ponderosa
29057,griz_12,2011,1.77,-119.41194,37.40939,PIPO,Pinus ponderosa
29058,griz_12,2012,1.86,-119.41194,37.40939,PIPO,Pinus ponderosa
29059,griz_12,2013,0.81,-119.41194,37.40939,PIPO,Pinus ponderosa
29060,griz_12,2014,1.15,-119.41194,37.40939,PIPO,Pinus ponderosa
29061,griz_12,2015,1.1,-119.41194,37.40939,PIPO,Pinus ponderosa
29062,griz_13,1896,2.64,-119.41194,37.40939,PIPO,Pinus ponderosa
29063,griz_13,1897,2.12,-119.41194,37.40939,PIPO,Pinus ponderosa
29064,griz_13,1898,3.51,-119.41194,37.40939,PIPO,Pinus ponderosa
29065,griz_13,1899,2.57,-119.41194,37.40939,PIPO,Pinus ponderosa
29066,griz_13,1900,3.52,-119.41194,37.40939,PIPO,Pinus ponderosa
29067,griz_13,1901,2.79,-119.41194,37.40939,PIPO,Pinus ponderosa
29068,griz_13,1902,3.87,-119.41194,37.40939,PIPO,Pinus ponderosa
29069,griz_13,1903,3.22,-119.41194,37.40939,PIPO,Pinus ponderosa
29070,griz_13,1904,3.14,-119.41194,37.40939,PIPO,Pinus ponderosa
29071,griz_13,1905,2.71,-119.41194,37.40939,PIPO,Pinus ponderosa
29072,griz_13,1906,3.68,-119.41194,37.40939,PIPO,Pinus ponderosa
29073,griz_13,1907,3.51,-119.41194,37.40939,PIPO,Pinus ponderosa
29074,griz_13,1908,2.88,-119.41194,37.40939,PIPO,Pinus ponderosa
29075,griz_13,1909,3.11,-119.41194,37.40939,PIPO,Pinus ponderosa
29076,griz_13,1910,2.67,-119.41194,37.40939,PIPO,Pinus ponderosa
29077,griz_13,1911,2.43,-119.41194,37.40939,PIPO,Pinus ponderosa
29078,griz_13,1912,2.58,-119.41194,37.40939,PIPO,Pinus ponderosa
29079,griz_13,1913,3.25,-119.41194,37.40939,PIPO,Pinus ponderosa
29080,griz_13,1914,3.29,-119.41194,37.40939,PIPO,Pinus ponderosa
29081,griz_13,1915,3.18,-119.41194,37.40939,PIPO,Pinus ponderosa
29082,griz_13,1916,2.12,-119.41194,37.40939,PIPO,Pinus ponderosa
29083,griz_13,1917,1.61,-119.41194,37.40939,PIPO,Pinus ponderosa
29084,griz_13,1918,2.87,-119.41194,37.40939,PIPO,Pinus ponderosa
29085,griz_13,1919,1.82,-119.41194,37.40939,PIPO,Pinus ponderosa
