No.	Latin	Mnemonic	SubSpecies	Quadrat	PX	PY	TreeID	Tag	StemID	StemTag	Census	DBH	HOM	Date	Codes	Stem	Status
8072	Desmopsis panamensis	des2pa		0510	106.20000	217.00000	208848	236747	783306		9	27	1.30	2020-02-13			alive
8073	Desmopsis panamensis	des2pa		0510	116.00000	208.90000	208920	236820	783319	2	9			2020-02-13	D		dead
8074	Desmopsis panamensis	des2pa		0510	116.00000	208.90000	208920	236820	730199	1	9			2020-02-13	D		dead
8075	Desmopsis panamensis	des2pa		0510	101.90000	211.10000	272733	405204	272733		9	41	1.30	2020-02-13			alive
8076	Desmopsis panamensis	des2pa		0510	100.90000	219.00000	272735	405206	272735		9	24	1.30	2020-02-13			alive
8077	Desmopsis panamensis	des2pa		0510	114.00000	200.90000	308212	505179	308212		9	42	1.30	2020-02-13			alive
8078	Desmopsis panamensis	des2pa		0510	119.20000	216.90000	308443	505966	308443		9	19	1.30	2020-02-13			alive
8079	Desmopsis panamensis	des2pa		0510	100.40000	212.00000	328225	605139	594982		9	15	1.30	2020-02-13			alive
8080	Desmopsis panamensis	des2pa		0510	102.10000	219.00000	328229	605143	328229		9	17	1.30	2020-02-13			alive
8081	Desmopsis panamensis	des2pa		0510	111.20000	214.50000	328241	605155	328241		9	31	1.30	2020-02-13			alive
8082	Desmopsis panamensis	des2pa		0510	103.80000	207.50000	347984	705160	347982		9			2020-02-13	D		dead
8083	Desmopsis panamensis	des2pa		0510	110.30000	216.00000	348062	705242	348060		9	18	1.30	2020-02-13			alive
8084	Desmopsis panamensis	des2pa		0511	109.90000	230.40000	208988	236888	208988		9	71	1.30	2020-02-17			alive
8085	Desmopsis panamensis	des2pa		0511	109.20000	225.60000	209003	236903	209003		9	99	1.30	2020-02-17			alive
8086	Desmopsis panamensis	des2pa		0511	112.70000	224.10000	209027	236927	209027		9	87	1.30	2020-02-17			alive
8087	Desmopsis panamensis	des2pa		0511	118.10000	222.10000	209105	237008	924761	1	9	32	1.30	2020-02-17			alive
8088	Desmopsis panamensis	des2pa		0511	118.10000	222.10000	209105	237008	939369	2	9	12	1.30	2020-02-17			alive
8089	Desmopsis panamensis	des2pa		0511	118.50000	223.50000	209107	237010	209107		9			2020-02-17	D		dead
8090	Desmopsis panamensis	des2pa		0511	102.90000	226.50000	211774	239858	825689		9	26	1.30	2020-02-17			alive
8091	Desmopsis panamensis	des2pa		0511	105.20000	224.60000	238980	270226	238980		9	51	1.30	2020-02-17			alive
8092	Desmopsis panamensis	des2pa		0511	102.20000	227.70000	272762	405233	889492	1	9	29	1.30	2020-02-17			alive
8093	Desmopsis panamensis	des2pa		0511	102.20000	227.70000	272762	405233	910495	2	9	17	1.30	2020-02-17			alive
8094	Desmopsis panamensis	des2pa		0511	100.40000	237.20000	272768	405239	272768		9	20	1.30	2020-02-17	L		alive
8095	Desmopsis panamensis	des2pa		0511	104.70000	227.20000	308220	505187	308220		9	22	1.30	2020-02-17			alive
8096	Desmopsis panamensis	des2pa		0511	113.30000	237.60000	328277	605194	328277		9	28	1.30	2020-02-17			alive
8097	Desmopsis panamensis	des2pa		0511	116.00000	236.00000	328278	605195	328278		9			2020-02-17	D		dead
8098	Desmopsis panamensis	des2pa		0511	115.50000	232.70000	346076	701608	346075		9	17	1.30	2020-02-17			alive
8099	Desmopsis panamensis	des2pa		0512	118.50000	255.80000	209231	237150	950623	2	9			2020-02-18	D		dead
8100	Desmopsis panamensis	des2pa		0512	118.50000	255.80000	209231	237150	939374	1	9			2020-02-18	D		dead
8101	Desmopsis panamensis	des2pa		0512	115.20000	243.70000	209259	237178	209259		9	100	1.30	2020-02-18			alive
8102	Desmopsis panamensis	des2pa		0512	109.90000	252.10000	272814	405285	272814		9	17	1.30	2020-02-18			alive
8103	Desmopsis panamensis	des2pa		0512	108.00000	251.70000	272818	405289	578217		9			2020-02-18	D		dead
8104	Desmopsis panamensis	des2pa		0512	112.60000	251.40000	272827	405298	272827	1	9	18	1.30	2020-02-18			alive
8105	Desmopsis panamensis	des2pa		0512	112.60000	251.40000	272827	405298	1033226	2	9	15	1.30	2020-02-18			alive
8106	Desmopsis panamensis	des2pa		0512	115.60000	256.10000	272835	405306	578223		9			2020-02-18	OR		broken below
8107	Desmopsis panamensis	des2pa		0512	119.60000	243.60000	308435	505958	589734		9			2020-02-18	D		dead
8108	Desmopsis panamensis	des2pa		0512	117.20000	250.80000	308436	505959	589735		9			2020-02-18	D		dead
8109	Desmopsis panamensis	des2pa		0512	112.60000	250.60000	328656	605660	595067	1	9	18	1.30	2020-02-18			alive
8110	Desmopsis panamensis	des2pa		0512	112.60000	250.60000	328656	605660	681268	2	9	12	1.30	2020-02-18			alive
8111	Desmopsis panamensis	des2pa		0512	104.20000	240.50000	328659	605663	1091210	2	9	15	1.30	2020-02-18			alive
8112	Desmopsis panamensis	des2pa		0512	104.20000	240.50000	328659	605663	328659	1	9			2020-02-18	R;M		broken below
8113	Desmopsis panamensis	des2pa		0512	102.10000	255.30000	348084	705266	348082		9	28	1.30	2020-02-18			alive
8114	Desmopsis panamensis	des2pa		0512	100.35040	242.52436	500099	905222	1047843		9			2020-02-18	R		broken below
8115	Desmopsis panamensis	des2pa		0513	101.10000	263.90000	209268	237188	209268		9	78	1.30	2020-02-19	L		alive
8116	Desmopsis panamensis	des2pa		0513	108.20000	260.20000	209363	237284	209363		9			2020-02-19	D		dead
8117	Desmopsis panamensis	des2pa		0513	111.80000	266.10000	209395	237317	209395		9	39	1.30	2020-02-19			alive
8118	Desmopsis panamensis	des2pa		0513	115.80000	266.70000	209462	237384	555533		9	11	1.30	2020-02-19			alive
8119	Desmopsis panamensis	des2pa		0513	118.90000	262.10000	209481	237403	209481		9			2020-02-19	D		dead
8120	Desmopsis panamensis	des2pa		0513	119.37000	264.85000	211783	239867	211783		9	47	1.30	2020-02-19			alive
8121	Desmopsis panamensis	des2pa		0513	119.10000	272.30000	239061	270309	565658		9	18	1.30	2020-02-19			alive
8122	Desmopsis panamensis	des2pa		0513	105.60000	261.80000	272862	405333	791061		9	18	1.30	2020-02-19			alive
8123	Desmopsis panamensis	des2pa		0513	107.50000	270.90000	328294	605214	795246	2	9			2020-02-19	D		dead
8124	Desmopsis panamensis	des2pa		0513	107.50000	270.90000	328294	605214	745501	1	9			2020-02-19	D		dead
8125	Desmopsis panamensis	des2pa		0513	114.50000	267.70000	328298	605218	594995		9			2020-02-19	D		dead
8126	Desmopsis panamensis	des2pa		0513	115.20000	275.40000	348099	705284	348097		9	19	1.30	2020-02-19			alive
8127	Desmopsis panamensis	des2pa		0513	103.86146	266.71003	500114	905237	1047858		9	16	1.30	2020-02-19			alive
8128	Desmopsis panamensis	des2pa		0513	114.23533	279.51671	500119	905242	1047864	1	9	13	1.30	2020-02-19			alive
8129	Desmopsis panamensis	des2pa		0513	114.23533	279.51671	500119	905242	1047865	2	9	11	1.30	2020-02-19			alive
8130	Desmopsis panamensis	des2pa		0514	109.20000	288.80000	209585	237507	555575		9			2020-02-20	D		dead
8131	Desmopsis panamensis	des2pa		0514	109.30000	287.40000	209587	237509	730324	1	9			2020-02-20	D		dead
8132	Desmopsis panamensis	des2pa		0514	109.30000	287.40000	209587	237509	783418	2	9			2020-02-20	D		dead
8133	Desmopsis panamensis	des2pa		0514	112.70000	285.70000	209623	237545	730333		9	35	1.30	2020-02-20			alive
8134	Desmopsis panamensis	des2pa		0514	110.90000	295.60000	209653	237575	730339		9			2020-02-20	D		dead
8135	Desmopsis panamensis	des2pa		0514	118.20000	295.30000	209676	237599	209676	1	9	31	1.30	2020-02-20	M		alive
8136	Desmopsis panamensis	des2pa		0514	118.20000	295.30000	209676	237599	1091248	2	9	15	1.30	2020-02-20			alive
8137	Desmopsis panamensis	des2pa		0514	109.70000	296.10000	239083	270332	239083		9	50	1.30	2020-02-20			alive
8138	Desmopsis panamensis	des2pa		0514	105.40000	289.80000	239087	270336	239087		9	44	1.30	2020-02-20	L		alive
8139	Desmopsis panamensis	des2pa		0514	110.40000	290.40000	272899	405370	272899		9	36	1.30	2020-02-20			alive
8140	Desmopsis panamensis	des2pa		0514	101.50000	293.20000	328315	605235	594999		9			2020-02-20	OR		broken below
8141	Desmopsis panamensis	des2pa		0514	104.40000	297.20000	328320	605240	328320		9	18	1.30	2020-02-20			alive
8142	Desmopsis panamensis	des2pa		0514	106.70000	285.60000	328338	605258	328338		9			2020-02-20	D		dead
8143	Desmopsis panamensis	des2pa		0514	105.30000	289.20000	328349	605269	328349		9			2020-02-20	D		dead
8144	Desmopsis panamensis	des2pa		0514	114.90000	289.40000	328379	605299	328379		9	13	1.30	2020-02-20	L		alive
8145	Desmopsis panamensis	des2pa		0514	119.10000	290.20000	328431	605354	328431		9	39	1.30	2020-02-20			alive
8146	Desmopsis panamensis	des2pa		0514	113.40000	291.80000	348123	705313	348121		9	23	1.30	2020-02-20			alive
8147	Desmopsis panamensis	des2pa		0514	105.73000	287.02000	457857	805223	457430		9			2020-02-20	D		dead
8148	Desmopsis panamensis	des2pa		0514	104.78635	289.83887	536653	1005270	1094208		9	16	1.30	2020-02-20			alive
8149	Desmopsis panamensis	des2pa		0514	102.79289	297.32110	536656	1005273	1094211		9	12	1.30	2020-02-20			alive
8150	Desmopsis panamensis	des2pa		0514	115.21160	299.77670	536671	1005288	1094228		9	29	1.30	2020-02-20	L		alive
8151	Desmopsis panamensis	des2pa		0515	105.80000	301.00000	209821	237745	209821		9			2020-02-28	D		dead
8152	Desmopsis panamensis	des2pa		0515	108.70000	304.60000	209831	237755	209831		9			2020-02-28	D		dead
8153	Desmopsis panamensis	des2pa		0515	117.10000	317.10000	239107	270357	239107		9	57	1.30	2020-02-28			alive
8154	Desmopsis panamensis	des2pa		0515	104.30000	305.70000	328441	605364	328441		9	14	1.30	2020-02-28			alive
8155	Desmopsis panamensis	des2pa		0515	113.10000	300.30000	328462	605386	328462	1	9	19	1.30	2020-02-28	L		alive
8156	Desmopsis panamensis	des2pa		0515	113.10000	300.30000	328462	605386	1033263	2	9	12	1.30	2020-02-28	L		alive
8157	Desmopsis panamensis	des2pa		0515	103.80000	314.60000	345950	701432	345949	1	9	19	1.30	2020-02-28			alive
8158	Desmopsis panamensis	des2pa		0515	103.80000	314.60000	345950	701432	1033255	2	9	11	1.30	2020-02-28			alive
8159	Desmopsis panamensis	des2pa		0515	101.90000	308.50000	348126	705316	348124		9			2020-02-28	R		broken below
8160	Desmopsis panamensis	des2pa		0515	110.23000	305.40000	457893	805695	457466		9			2020-02-28	R		broken below
8161	Desmopsis panamensis	des2pa		0515	115.59088	302.88616	500156	905277	1047903		9	21	1.30	2020-02-28			alive
8162	Desmopsis panamensis	des2pa		0515	107.44510	312.31700	536691	1005308	1094249		9	11	1.30	2020-02-28			alive
8163	Desmopsis panamensis	des2pa		0515	119.68100	315.67690	536697	1005314	1094258		9	12	1.30	2020-02-28			alive
8164	Desmopsis panamensis	des2pa		0516	104.50000	328.30000	209976	237902	209976		9	77	1.30	2020-03-03			alive
8165	Desmopsis panamensis	des2pa		0516	106.50000	326.40000	210042	237969	210042		9	83	1.30	2020-03-03			alive
8166	Desmopsis panamensis	des2pa		0516	117.00000	330.90000	210154	238081	210154	1	9	46	1.30	2020-03-03	M		alive
8167	Desmopsis panamensis	des2pa		0516	117.00000	330.90000	210154	238081	1091287	2	9	13	1.30	2020-03-03			alive
8168	Desmopsis panamensis	des2pa		0516	119.20000	334.20000	210163	238090	661272	1	9	25	1.30	2020-03-03	L		alive
8169	Desmopsis panamensis	des2pa		0516	119.20000	334.20000	210163	238090	1033281	2	9			2020-03-03	R		broken below
8170	Desmopsis panamensis	des2pa		0516	119.20000	334.20000	210163	238090	1033282	3	9			2020-03-03	Ns		stem dead
8171	Desmopsis panamensis	des2pa		0516	118.90000	328.10000	210179	238106	210179		9			2020-03-03	D		dead
8172	Desmopsis panamensis	des2pa		0516	115.70000	322.30000	210188	238115	210188		9			2020-03-03	D		dead
8173	Desmopsis panamensis	des2pa		0516	103.10000	333.60000	272955	405426	578268		9			2020-03-03	D		dead
8174	Desmopsis panamensis	des2pa		0516	111.50000	327.10000	272979	405452	272979		9	27	1.30	2020-03-03			alive
8175	Desmopsis panamensis	des2pa		0516	116.00000	327.00000	272987	405460	272987		9	17	1.30	2020-03-03			alive
8176	Desmopsis panamensis	des2pa		0516	101.00000	330.30000	328520	605447	681249		9			2020-03-03	R		broken below
8177	Desmopsis panamensis	des2pa		0516	105.20000	335.30000	328522	605449	1091277	2	9	10	1.30	2020-03-03			alive
8178	Desmopsis panamensis	des2pa		0516	105.20000	335.30000	328522	605449	595034	1	9			2020-03-03	M;OR		broken below
8179	Desmopsis panamensis	des2pa		0516	106.00000	325.20000	328526	605453	595036		9			2020-03-03	OR		broken below
8180	Desmopsis panamensis	des2pa		0516	119.90000	320.50000	328535	605462	328535		9	23	1.30	2020-03-03			alive
8181	Desmopsis panamensis	des2pa		0516	105.20000	334.30000	348147	705337	348145		9	32	1.30	2020-03-03	L		alive
8182	Desmopsis panamensis	des2pa		0516	107.21000	333.15000	457902	805267	457475		9	19	1.30	2020-03-03			alive
8183	Desmopsis panamensis	des2pa		0516	113.18000	328.05000	457909	805274	457482		9	15	1.30	2020-03-03			alive
8184	Desmopsis panamensis	des2pa		0516	115.88000	334.67000	457916	805281	457489		9			2020-03-03	D		dead
8185	Desmopsis panamensis	des2pa		0516	100.21971	332.83636	500168	905281	1047917		9	21	1.30	2020-03-03			alive
8186	Desmopsis panamensis	des2pa		0517	112.20000	356.30000	210330	238259	210330		9	51	1.30	2020-03-04			alive
8187	Desmopsis panamensis	des2pa		0517	100.80000	346.90000	273003	405476	273003		9	34	1.30	2020-03-04			alive
8188	Desmopsis panamensis	des2pa		0517	107.10000	344.40000	273021	405494	791082		9	37	1.30	2020-03-04			alive
8189	Desmopsis panamensis	des2pa		0517	107.00000	341.00000	328539	605466	328539		9	44	1.30	2020-03-04			alive
8190	Desmopsis panamensis	des2pa		0517	107.09000	346.33000	457931	805295	457504		9	36	1.30	2020-03-04			alive
8191	Desmopsis panamensis	des2pa		0518	100.30000	373.40000	210403	238333	210403		9	38	1.30	2020-03-11			alive
8192	Desmopsis panamensis	des2pa		0518	110.60000	373.80000	273057	405530	578306	1	9	35	1.30	2020-03-11			alive
8193	Desmopsis panamensis	des2pa		0518	110.60000	373.80000	273057	405530	673289	2	9	18	1.30	2020-03-11			alive
8194	Desmopsis panamensis	des2pa		0518	107.53421	379.28767	500210	905320	1047968	1	9			2020-03-11	R		broken below
8195	Desmopsis panamensis	des2pa		0518	114.80900	362.98481	536894	1005511	1094465		9	17	1.30	2020-03-04			alive
8196	Desmopsis panamensis	des2pa		0600	128.50000	16.60000	202756	230068	202756	1	9	26	1.30	2020-01-27	L;M		alive
8197	Desmopsis panamensis	des2pa		0600	128.50000	16.60000	202756	230068	1091358	2	9	15	1.30	2020-01-27			alive
8198	Desmopsis panamensis	des2pa		0600	130.70000	10.70000	202828	230140	202828	1	9	32	1.30	2020-01-27	M		alive
8199	Desmopsis panamensis	des2pa		0600	130.70000	10.70000	202828	230140	1091367	2	9	10	1.30	2020-01-27			alive
8200	Desmopsis panamensis	des2pa		0600	139.20000	17.60000	202851	230163	202851		9			2020-01-27	D		dead
8201	Desmopsis panamensis	des2pa		0600	139.80000	10.20000	202870	230182	959548		9			2020-01-27	D		dead
8202	Desmopsis panamensis	des2pa		0600	129.50000	6.20000	239392	271011	239392		9	33	1.30	2020-01-27			alive
8203	Desmopsis panamensis	des2pa		0600	139.60000	3.10000	239402	271021	565799		9	17	1.30	2020-01-27			alive
8204	Desmopsis panamensis	des2pa		0600	128.50000	0.30000	348349	706002	348347		9	14	1.30	2020-01-27			alive
8205	Desmopsis panamensis	des2pa		0600	134.80000	2.30000	348350	706003	348348		9	18	1.30	2020-01-27			alive
8206	Desmopsis panamensis	des2pa		0600	127.13000	9.38000	458102	806004	457675		9	16	1.30	2020-01-27			alive
8207	Desmopsis panamensis	des2pa		0601	120.70000	20.90000	202905	230218	202905	1	9	40	1.30	2020-01-28			alive
8208	Desmopsis panamensis	des2pa		0601	120.70000	20.90000	202905	230218	1033357	2	9	15	1.30	2020-01-28			alive
8209	Desmopsis panamensis	des2pa		0601	124.20000	24.80000	202910	230223	959550	1	9			2020-01-28	D		dead
8210	Desmopsis panamensis	des2pa		0601	124.20000	24.80000	202910	230223	966919	2	9			2020-01-28	D		dead
8211	Desmopsis panamensis	des2pa		0601	122.80000	21.10000	202915	230228	906621	1	9			2020-01-28	D		dead
8212	Desmopsis panamensis	des2pa		0601	122.80000	21.10000	202915	230228	924374	2	9			2020-01-28	D		dead
8213	Desmopsis panamensis	des2pa		0601	127.30000	27.80000	202973	230287	202973		9			2020-01-28	D		dead
8214	Desmopsis panamensis	des2pa		0601	129.80000	27.30000	202977	230291	959553	1	9	20	1.30	2020-01-28			alive
8215	Desmopsis panamensis	des2pa		0601	125.10000	20.40000	202980	230294	996462	1	9			2020-01-28	D		dead
8216	Desmopsis panamensis	des2pa		0601	125.10000	20.40000	202980	230294	997878	2	9			2020-01-28	D		dead
8217	Desmopsis panamensis	des2pa		0601	125.10000	20.40000	202980	230294	999181	3	9			2020-01-28	D		dead
8218	Desmopsis panamensis	des2pa		0601	125.10000	20.40000	202980	230294	1000395	4	9			2020-01-28	D		dead
8219	Desmopsis panamensis	des2pa		0601	134.30000	23.50000	202998	230312	202998		9			2020-01-28	D		dead
8220	Desmopsis panamensis	des2pa		0601	139.30000	32.40000	203036	230350	972441	1	9			2020-01-28	D		dead
8221	Desmopsis panamensis	des2pa		0601	139.30000	32.40000	203036	230350	976988	2	9			2020-01-28	D		dead
8222	Desmopsis panamensis	des2pa		0601	135.50000	22.10000	203049	230363	906632		9			2020-01-28	D		dead
8223	Desmopsis panamensis	des2pa		0601	121.70000	29.10000	239404	271023	862128	2	9			2020-01-28	D		dead
8224	Desmopsis panamensis	des2pa		0601	121.70000	29.10000	239404	271023	829078	1	9			2020-01-28	D		dead
8225	Desmopsis panamensis	des2pa		0601	128.20000	21.90000	239408	271028	239408	1	9	19	1.30	2020-01-28	M		alive
8226	Desmopsis panamensis	des2pa		0601	128.20000	21.90000	239408	271028	1091386	2	9	12	1.30	2020-01-28			alive
8227	Desmopsis panamensis	des2pa		0601	122.00000	27.60000	273381	406009	273381		9	35	1.30	2020-01-28			alive
8228	Desmopsis panamensis	des2pa		0601	133.95000	32.69000	458112	806014	457685		9	16	1.30	2020-01-28			alive
8229	Desmopsis panamensis	des2pa		0602	130.70000	54.30000	203146	230461	203146		9	63	1.30	2020-01-30			alive
8230	Desmopsis panamensis	des2pa		0602	136.20000	53.00000	203170	230485	203170	1	9	35	1.30	2020-01-30	M		alive
8231	Desmopsis panamensis	des2pa		0602	136.20000	53.00000	203170	230485	1091422	2	9	10	1.30	2020-01-30			alive
8232	Desmopsis panamensis	des2pa		0602	127.30000	45.90000	308497	506022	308497		9	37	1.30	2020-01-30			alive
8233	Desmopsis panamensis	des2pa		0602	121.65185	53.88489	500378	906060	1048153		9	17	1.30	2020-01-30			alive
8234	Desmopsis panamensis	des2pa		0602	136.29547	40.27782	500388	906070	1048164		9			2020-01-30	D		dead
8235	Desmopsis panamensis	des2pa		0602	124.54830	46.07573	536940	1006037	1094513		9	10	1.30	2020-01-30			alive
8236	Desmopsis panamensis	des2pa		0603	123.60000	63.30000	203207	230523	203207		9	27	1.30	2020-02-03			alive
8237	Desmopsis panamensis	des2pa		0603	125.30000	61.40000	203275	230591	203275		9			2020-02-03	D		dead
8238	Desmopsis panamensis	des2pa		0603	132.20000	75.50000	203341	230657	729182	1	9			2020-02-03	D		dead
8239	Desmopsis panamensis	des2pa		0603	132.20000	75.50000	203341	230657	782467	2	9			2020-02-03	D		dead
8240	Desmopsis panamensis	des2pa		0603	134.70000	69.80000	239784	271496	565942		9	27	1.30	2020-02-03			alive
8241	Desmopsis panamensis	des2pa		0603	125.48088	75.74840	536986	1006081	1094560		9	10	1.30	2020-02-03			alive
8242	Desmopsis panamensis	des2pa		0603	132.30120	63.22436	536998	1006093	1094572		9	12	1.30	2020-02-03			alive
8243	Desmopsis panamensis	des2pa		0603	134.57190	76.69290	537009	1006104	1094583		9	10	1.30	2020-02-03			alive
8244	Desmopsis panamensis	des2pa		0603	137.20480	72.66730	537014	1006109	1094588		9	12	1.30	2020-02-03			alive
8245	Desmopsis panamensis	des2pa		0603	136.78050	65.10502	537015	1006110	1094589		9	10	1.30	2020-02-03			alive
8246	Desmopsis panamensis	des2pa		0603	139.55160	65.43593	537017	1006112	1094591		9	13	1.30	2020-02-03			alive
